"","word","freq"
"offense","offense",2
"officer","officer",2
"olamidetobadt","olamidetobadt",2
"old","old",2
"onepride","onepride",2
"open","open",2
"opinion","opinion",2
"oppose","oppose",2
"opposite","opposite",2
"otiose","otiose",2
"outrage","outrage",2
"palestinians","palestinians",2
"panic","panic",2
"paper","paper",2
"past","past",2
"patchappatte","patchappatte",2
"patriot","patriot",2
"paulaabdul","paulaabdul",2
"payments","payments",2
"pences","pences",2
"peopleand","peopleand",2
"peoplehe","peoplehe",2
"perfect","perfect",2
"periscope","periscope",2
"perrie","perrie",2
"photos","photos",2
"picture","picture",2
"pieceofme","pieceofme",2
"pissed‚Ännhttpstcoezsrcfewkc","pissed‚Ännhttpstcoezsrcfewkc",2
"plagued","plagued",2
"playtimeprltd","playtimeprltd",2
"plenty","plenty",2
"pnehlen","pnehlen",2
"points","points",2
"police","police",2
"poor","poor",2
"positive","positive",2
"possibly","possibly",2
"pouncey","pouncey",2
"praised","praised",2
"premiere","premiere",2
"preseason","preseason",2
"presenteorg","presenteorg",2
"preserve","preserve",2
"presidential","presidential",2
"presidenttrumpnhttpstcopyplmyvkb","presidenttrumpnhttpstcopyplmyvkb",2
"pretend","pretend",2
"pretendnhtgawm","pretendnhtgawm",2
"prettyyyyyyyy","prettyyyyyyyy",2
"preventing","preventing",2
"previously","previously",2
"pride","pride",2
"priebus","priebus",2
"priebus‚Ä","priebus‚Ä",2
"prison","prison",2
"pro‚Ä","pro‚Ä",2
"promoted","promoted",2
"propagandist","propagandist",2
"publicist","publicist",2
"puppylove","puppylove",2
"racist‚Ä","racist‚Ä",2
"racistnmedia","racistnmedia",2
"racists","racists",2
"raesremmurd","raesremmurd",2
"rally","rally",2
"ramenpapi","ramenpapi",2
"rams‚Äô","rams‚Äô",2
"random","random",2
"rankings","rankings",2
"rare","rare",2
"ready‚Ä","ready‚Ä",2
"realfootballtv","realfootballtv",2
"reallyeduaubeedubudnc","reallyeduaubeedubudnc",2
"realnhttpstcoevrsltedo","realnhttpstcoevrsltedo",2
"reasons","reasons",2
"rebekah","rebekah",2
"receiving","receiving",2
"redhed","redhed",2
"reeling","reeling",2
"referring","referring",2
"regime","regime",2
"reince","reince",2
"reiner","reiner",2
"reinjured","reinjured",2
"related","related",2
"religion","religion",2
"remainder","remainder",2
"remarks","remarks",2
"remind","remind",2
"reminders","reminders",2
"renegade","renegade",2
"renfl","renfl",2
"reporting","reporting",2
"repost","repost",2
"representatives","representatives",2
"republican","republican",2
"rescue","rescue",2
"responsibility","responsibility",2
"retweet","retweet",2
"review","review",2
"revis","revis",2
"rhetoric","rhetoric",2
"ri‚Ä","ri‚Ä",2
"rich","rich",2
"righ‚Ä","righ‚Ä",2
"rightwing","rightwing",2
"ringchasin","ringchasin",2
"risked","risked",2
"rligolf","rligolf",2
"rob","rob",2
"roll","roll",2
"rookiepremiere","rookiepremiere",2
"rtoday","rtoday",2
"rudedogreyes","rudedogreyes",2
"ruhroh","ruhroh",2
"ruined","ruined",2
"ruining","ruining",2
"sadness","sadness",2
"sarcasm","sarcasm",2
"saturdays","saturdays",2
"scandals","scandals",2
"sceneeduaubdedubuenhtgawm","sceneeduaubdedubuenhtgawm",2
"scoring","scoring",2
"scouting","scouting",2
"sec","sec",2
"secretive","secretive",2
"selling","selling",2
"semetic","semetic",2
"senator","senator",2
"senatorreid","senatorreid",2
"senwarren","senwarren",2
"serving","serving",2
"session","session",2
"sfalumberja‚Ä","sfalumberja‚Ä",2
"shanx","shanx",2
"sharing","sharing",2
"shbab","shbab",2
"she‚Äôs","she‚Äôs",2
"shelloftheball","shelloftheball",2
"sheriffclarke","sheriffclarke",2
"shewhovotes","shewhovotes",2
"shitty","shitty",2
"shocked","shocked",2
"shondal‚Ä","shondal‚Ä",2
"shondalandcast","shondalandcast",2
"shopped","shopped",2
"shovel","shovel",2
"shows","shows",2
"sick","sick",2
"sick‚Äô","sick‚Äô",2
"sickgoodnight","sickgoodnight",2
"site","site",2
"skol","skol",2
"smackdown","smackdown",2
"socalramsboosterclub","socalramsboosterclub",2
"societynhttpstconksqqyni","societynhttpstconksqqyni",2
"solomongrundy","solomongrundy",2
"sophiatrump","sophiatrump",2
"soul","soul",2
"speaker","speaker",2
"speaking","speaking",2
"specific","specific",2
"splcenter","splcenter",2
"spoils","spoils",2
"sports","sports",2
"stance","stance",2
"stanleycohenlaw","stanleycohenlaw",2
"starts","starts",2
"steam","steam",2
"stephenathome","stephenathome",2
"stephenbannon","stephenbannon",2
"stevebannon","stevebannon",2
"steven","steven",2
"stopped","stopped",2
"stories","stories",2
"straight","straight",2
"streaking","streaking",2
"struggle","struggle",2
"supernetball","supernetball",2
"supremacy","supremacy",2
"surprising","surprising",2
"surreypolice","surreypolice",2
"survive","survive",2
"survived","survived",2
"swastikas","swastikas",2
"tadenaike","tadenaike",2
"takeover","takeover",2
"talks","talks",2
"taraweehnrt","taraweehnrt",2
"target","target",2
"tells","tells",2
"terror","terror",2
"tgengland‚Ä","tgengland‚Ä",2
"thatdolapo","thatdolapo",2
"thatsclaudia","thatsclaudia",2
"thatwhittt","thatwhittt",2
"the‚Ä","the‚Ä",2
"thebestoflv","thebestoflv",2
"thebiglead","thebiglead",2
"thecadets","thecadets",2
"thedemocrats","thedemocrats",2
"theellenshow","theellenshow",2
"thegameofnerds","thegameofnerds",2
"theimeu","theimeu",2
"theories","theories",2
"theramsfangirl","theramsfangirl",2
"thomasb","thomasb",2
"threatened","threatened",2
"thrilled","thrilled",2
"thursday","thursday",2
"tight","tight",2
"til","til",2
"toi","toi",2
"tomthunkitsmind","tomthunkitsmind",2
"toolzo","toolzo",2
"tougher","tougher",2
"toynewsonline","toynewsonline",2
"toyo‚Änrt","toyo‚Änrt",2
"trade","trade",2
"tradition","tradition",2
"tragic","tragic",2
"transitions","transitions",2
"trash","trash",2
"trending","trending",2
"trevor","trevor",2
"tries","tries",2
"trmariasanchez","trmariasanchez",2
"trndnl","trndnl",2
"trrvisxx","trrvisxx",2
"truly","truly",2
"trumpbannonflynn","trumpbannonflynn",2
"trumpmovementus","trumpmovementus",2
"trumpscoming","trumpscoming",2
"tsk","tsk",2
"tsndowns","tsndowns",2
"tsnradio","tsnradio",2
"turner","turner",2
"tweeting","tweeting",2
"twtr","twtr",2
"uconn","uconn",2
"udeucduadufucueuecufub","udeucduadufucueuecufub",2
"ugh","ugh",2
"undermining","undermining",2
"united","united",2
"up‚Ä","up‚Ä",2
"upncomingfb","upncomingfb",2
"valleynasians","valleynasians",2
"value","value",2
"vatican","vatican",2
"vincent","vincent",2
"vision","vision",2
"voting","voting",2
"vouches","vouches",2
"walkin","walkin",2
"waniminaj","waniminaj",2
"warned","warned",2
"warner","warner",2
"wazobiafmlagos","wazobiafmlagos",2
"wed","wed",2
"wegotgoff","wegotgoff",2
"weloverobdyrdek","weloverobdyrdek",2
"weschu","weschu",2
"westcoastfever","westcoastfever",2
"westnsupportbannon","westnsupportbannon",2
"weve","weve",2
"whaaaaaaaaat","whaaaaaaaaat",2
"wheres","wheres",2
"whoisunderthesheet","whoisunderthesheet",2
"wife","wife",2
"wild","wild",2
"winchester","winchester",2
"withnbannon","withnbannon",2
"wizarding","wizarding",2
"woman","woman",2
"worry","worry",2
"wouldnt","wouldnt",2
"writes","writes",2
"writing","writing",2
"wrongs","wrongs",2
"wrote","wrote",2
"wshhfans","wshhfans",2
"wtfffffffffffff","wtfffffffffffff",2
"wth","wth",2
"yachty","yachty",2
"yearslong","yearslong",2
"yelled","yelled",2
"yesterday","yesterday",2
"yuge","yuge",2
"zippygonzales","zippygonzales",2
"‚Äòclear","‚Äòclear",1
"‚Äòem","‚Äòem",1
"‚Äòmagnito","‚Äòmagnito",1
"‚Äòridiculous‚Äô","‚Äòridiculous‚Äô",1
"‚Äòseinfeld","‚Äòseinfeld",1
"‚Äòseinfeld‚Äô","‚Äòseinfeld‚Äô",1
"‚Änbout","‚Änbout",1
"‚Änconstruction","‚Änconstruction",1
"‚Ändolphins","‚Ändolphins",1
"‚Änformer","‚Änformer",1
"‚Änheres","‚Änheres",1
"‚Änicymi","‚Änicymi",1
"‚Änits","‚Änits",1
"‚Änjaredgoff","‚Änjaredgoff",1
"‚Änon","‚Änon",1
"‚Änreally","‚Änreally",1
"‚Änthis","‚Änthis",1
"‚Änwelovela","‚Änwelovela",1
"‚Äúextraordinary","‚Äúextraordinary",1
"‚Äúthere‚Äôs","‚Äúthere‚Äôs",1
"‚‚‚","‚‚‚",1
"aaaaaaaaaaaarrrrrrrrrrggggggggghhhhhhhhhhhhhhhhhhhh","aaaaaaaaaaaarrrrrrrrrrggggggggghhhhhhhhhhhhhhhhhhhh",1
"aaaagh","aaaagh",1
"aarondonald","aarondonald",1
"abc‚Ä","abc‚Ä",1
"abesan","abesan",1
"abolished","abolished",1
"abortion","abortion",1
"abortions","abortions",1
"abotk","abotk",1
"absolute","absolute",1
"absolutely","absolutely",1
"absurd","absurd",1
"abuse","abuse",1
"academy","academy",1
"acb","acb",1
"acc‚Ä","acc‚Ä",1
"accept","accept",1
"accepted","accepted",1
"accou‚Ä","accou‚Ä",1
"account","account",1
"accountable","accountable",1
"accusations","accusations",1
"accusing","accusing",1
"across","across",1
"acted‚Ä","acted‚Ä",1
"activities","activities",1
"actor","actor",1
"actuellement","actuellement",1
"ada","ada",1
"adamlevick","adamlevick",1
"adamserwer","adamserwer",1
"address","address",1
"addresses","addresses",1
"adenoughofit","adenoughofit",1
"adesharkey","adesharkey",1
"admiralakbrown","admiralakbrown",1
"adrianhon","adrianhon",1
"adv‚Ä","adv‚Ä",1
"adventu‚Ä","adventu‚Ä",1
"advocacy","advocacy",1
"advocate","advocate",1
"afford","afford",1
"affront","affront",1
"afraid","afraid",1
"african","african",1
"africanamerica","africanamerica",1
"afternoon","afternoon",1
"againnhttpstcovsfsrc","againnhttpstcovsfsrc",1
"ageukdarlington","ageukdarlington",1
"aghast","aghast",1
"agnb","agnb",1
"agonising","agonising",1
"agree","agree",1
"agreed","agreed",1
"ahalsaleh","ahalsaleh",1
"aheadnwith","aheadnwith",1
"ahold","ahold",1
"aid","aid",1
"aiineything","aiineything",1
"ailes","ailes",1
"aipac","aipac",1
"aipac‚Ä","aipac‚Ä",1
"airnnhttpstcomwehjwgho","airnnhttpstcomwehjwgho",1
"ajplus","ajplus",1
"ajshannon","ajshannon",1
"alaboutsports","alaboutsports",1
"alannasarabiatv","alannasarabiatv",1
"alertnholy","alertnholy",1
"alertni","alertni",1
"alettertomydog","alettertomydog",1
"alexalarcon","alexalarcon",1
"alexfromphilly","alexfromphilly",1
"alfie","alfie",1
"alfranken","alfranken",1
"alinacampos","alinacampos",1
"all‚","all‚",1
"alleduaubcedubeubeduaubcedubeubnrquinn","alleduaubcedubeubeduaubcedubeubnrquinn",1
"allies","allies",1
"alot","alot",1
"alrighty","alrighty",1
"alternet","alternet",1
"altright‚Ädoesnt","altright‚Ädoesnt",1
"alum","alum",1
"alyssamarie","alyssamarie",1
"amarisbates","amarisbates",1
"ame‚Ä","ame‚Ä",1
"americafirstnhttps‚Ä","americafirstnhttps‚Ä",1
"americanindian","americanindian",1
"americanjews","americanjews",1
"americanmex","americanmex",1
"americast","americast",1
"amerika","amerika",1
"aminotfemme","aminotfemme",1
"amitvarma","amitvarma",1
"ampjewish","ampjewish",1
"amyklobuchar","amyklobuchar",1
"andreassoridis","andreassoridis",1
"andrewbreitbart","andrewbreitbart",1
"andrewprotv","andrewprotv",1
"angels‚Äô","angels‚Äô",1
"angrily","angrily",1
"ann","ann",1
"anna","anna",1
"annaleise","annaleise",1
"annaliese","annaliese",1
"annebayefsky","annebayefsky",1
"anneliese","anneliese",1
"annmarie","annmarie",1
"announced","announced",1
"answereduaubdedubu","answereduaubdedubu",1
"antibullyingweek","antibullyingweek",1
"antidefamationleague","antidefamationleague",1
"antienlightenment","antienlightenment",1
"antifa","antifa",1
"antiminority","antiminority",1
"antisemites","antisemites",1
"antisemitismnbannon","antisemitismnbannon",1
"antithetical","antithetical",1
"antiwall","antiwall",1
"anxious","anxious",1
"apart","apart",1
"apologies","apologies",1
"apologized","apologized",1
"app","app",1
"appeal","appeal",1
"appear","appear",1
"applauds","applauds",1
"apple","apple",1
"appoin‚Ä","appoin‚Ä",1
"appoint","appoint",1
"appointed","appointed",1
"appointing","appointing",1
"appointmentnhttpstcoai‚Ä","appointmentnhttpstcoai‚Ä",1
"appointmentnhttpstcoaiwwovyt","appointmentnhttpstcoaiwwovyt",1
"appointmentnhttpstcolfrxbdbai","appointmentnhttpstcolfrxbdbai",1
"approaches","approaches",1
"appropriate","appropriate",1
"appt","appt",1
"archie","archie",1
"arearent","arearent",1
"argument","argument",1
"ariawilsongop","ariawilsongop",1
"arienz","arienz",1
"arkpr","arkpr",1
"arkylicius","arkylicius",1
"armanibankss","armanibankss",1
"arou‚Ä","arou‚Ä",1
"around","around",1
"arrived","arrived",1
"arse","arse",1
"artscimuseum","artscimuseum",1
"asf","asf",1
"ashagony","ashagony",1
"ashamed","ashamed",1
"asked","asked",1
"assassinatn","assassinatn",1
"assholes","assholes",1
"asst","asst",1
"atbest","atbest",1
"atl","atl",1
"atmosphere","atmosphere",1
"attacked","attacked",1
"attacksnadl","attacksnadl",1
"attenborough","attenborough",1
"attending","attending",1
"auditioned","auditioned",1
"auditthevote","auditthevote",1
"august","august",1
"auntie","auntie",1
"authorized","authorized",1
"autocorrects","autocorrects",1
"autographs","autographs",1
"automatic","automatic",1
"avaetc","avaetc",1
"avenue","avenue",1
"avoiding","avoiding",1
"awful","awful",1
"awhyhd","awhyhd",1
"awkward","awkward",1
"ayn","ayn",1
"azzmeerajan","azzmeerajan",1
"baggage","baggage",1
"bahamachuck","bahamachuck",1
"bahashtyy","bahashtyy",1
"bait","bait",1
"bakari‚Ä","bakari‚Ä",1
"bakarisellers","bakarisellers",1
"bakit","bakit",1
"balance","balance",1
"balanced","balanced",1
"baldingsworld","baldingsworld",1
"ballyclarelangs","ballyclarelangs",1
"ban","ban",1
"ban‚Ä","ban‚Ä",1
"banbannon","banbannon",1
"banged","banged",1
"bangthebook","bangthebook",1
"bannon‚Äù","bannon‚Äù",1
"bannon‚Äô","bannon‚Äô",1
"bannoneduaubdedubaua","bannoneduaubdedubaua",1
"bannonna","bannonna",1
"bannonnhttpstcohkohtpvpme","bannonnhttpstcohkohtpvpme",1
"bannonnhttpstcorxtgayggnmagancpalinnsarahpalinusanrealdonaldtrump","bannonnhttpstcorxtgayggnmagancpalinnsarahpalinusanrealdonaldtrump",1
"bannonnnhttp‚Ä","bannonnnhttp‚Ä",1
"bannonnsupportbannon","bannonnsupportbannon",1
"bannonnsydneymkay","bannonnsydneymkay",1
"bannonnthank","bannonnthank",1
"bannonnwhere","bannonnwhere",1
"bannonsnnnonnhow","bannonsnnnonnhow",1
"bappsbd","bappsbd",1
"basbeldermep","basbeldermep",1
"base","base",1
"bash","bash",1
"battles","battles",1
"bbccin","bbccin",1
"bbcradio","bbcradio",1
"bbcsp","bbcsp",1
"bbcsp‚Ä","bbcsp‚Ä",1
"bbctw","bbctw",1
"bc‚Ä","bc‚Ä",1
"bcs","bcs",1
"bds","bds",1
"beanie","beanie",1
"bears","bears",1
"beats","beats",1
"beautifulred","beautifulred",1
"beauty","beauty",1
"becky","becky",1
"beeb‚Äôs","beeb‚Äôs",1
"behalf","behalf",1
"beinart","beinart",1
"belfastrunning","belfastrunning",1
"belgium","belgium",1
"believable","believable",1
"believed","believed",1
"believeingurley","believeingurley",1
"believes","believes",1
"benched","benched",1
"bendykoval","bendykoval",1
"benefit","benefit",1
"bengalis","bengalis",1
"benmaller","benmaller",1
"bent","bent",1
"beredseered","beredseered",1
"beredseered‚Ä","beredseered‚Ä",1
"berlin","berlin",1
"bestnflpolls","bestnflpolls",1
"bestteamever","bestteamever",1
"betrayal","betrayal",1
"betrayed","betrayed",1
"bff","bff",1
"bigoted","bigoted",1
"bigstick","bigstick",1
"bigtimefootball","bigtimefootball",1
"biiiiihhhhh","biiiiihhhhh",1
"billbellamy","billbellamy",1
"billclinton","billclinton",1
"billionaire","billionaire",1
"billionaires","billionaires",1
"bills","bills",1
"bing","bing",1
"bird","bird",1
"birds","birds",1
"bitchs","bitchs",1
"bitter","bitter",1
"blackbeatles","blackbeatles",1
"blackbeatlesnrt","blackbeatlesnrt",1
"blackmotion","blackmotion",1
"blackpplvines","blackpplvines",1
"blakeley","blakeley",1
"blamed","blamed",1
"bless","bless",1
"bloated","bloated",1
"blocked","blocked",1
"blood","blood",1
"bloody","bloody",1
"blow","blow",1
"bnb","bnb",1
"board","board",1
"bobhermanus","bobhermanus",1
"bobsocci","bobsocci",1
"bocaratonrc","bocaratonrc",1
"bolton","bolton",1
"bone","bone",1
"bonnies","bonnies",1
"boom","boom",1
"booze","booze",1
"bossing","bossing",1
"bot","bot",1
"bothers","bothers",1
"bottomike","bottomike",1
"bought","bought",1
"bowl","bowl",1
"bowled","bowled",1
"boxer","boxer",1
"boxingdaynrt","boxingdaynrt",1
"boyeduaubdedubu","boyeduaubdedubu",1
"brady","brady",1
"brandnrt","brandnrt",1
"brandonwoelfel","brandonwoelfel",1
"brass","brass",1
"bravo","bravo",1
"bre‚Ä","bre‚Ä",1
"breakingnews","breakingnews",1
"breaks","breaks",1
"breathing","breathing",1
"breenewsome","breenewsome",1
"brees","brees",1
"brendanmcneill","brendanmcneill",1
"brenthbaker","brenthbaker",1
"brighousehighpe","brighousehighpe",1
"brighten","brighten",1
"brilliant","brilliant",1
"britishjudo","britishjudo",1
"britney","britney",1
"bro","bro",1
"broadcastscot","broadcastscot",1
"brokeblackchick","brokeblackchick",1
"bromance","bromance",1
"broncosnramsrbacknla","broncosnramsrbacknla",1
"brontymannntrump‚Äôs","brontymannntrump‚Äôs",1
"brownalibi","brownalibi",1
"brylleeeuytiepo","brylleeeuytiepo",1
"btec","btec",1
"buccaneers","buccaneers",1
"buckynaat","buckynaat",1
"bucyntleks","bucyntleks",1
"build","build",1
"bundle","bundle",1
"bunker","bunker",1
"burnbitch","burnbitch",1
"businessman","businessman",1
"bust","bust",1
"busted","busted",1
"busy","busy",1
"butler","butler",1
"butlercoohio","butlercoohio",1
"butts","butts",1
"buyer","buyer",1
"buyrentkenya","buyrentkenya",1
"bvb","bvb",1
"bye","bye",1
"caaaaant","caaaaant",1
"caijei","caijei",1
"caitylotz","caitylotz",1
"cakes","cakes",1
"calebpina","calebpina",1
"calexit","calexit",1
"calfamily","calfamily",1
"calfootball","calfootball",1
"california","california",1
"callout","callout",1
"camp‚Ä","camp‚Ä",1
"canenrt","canenrt",1
"cannon","cannon",1
"cannonnleads","cannonnleads",1
"canonfx","canonfx",1
"canonusapro‚Ä","canonusapro‚Ä",1
"capable","capable",1
"cape","cape",1
"capitallondon","capitallondon",1
"capitol","capitol",1
"captured","captured",1
"capucinemb","capucinemb",1
"caring","caring",1
"caring‚Ä","caring‚Ä",1
"carlson","carlson",1
"carrying","carrying",1
"cars","cars",1
"cases","cases",1
"cashnhttpstcoukxdexv","cashnhttpstcoukxdexv",1
"caste","caste",1
"cbs","cbs",1
"cedarsmobsquad","cedarsmobsquad",1
"ceejay","ceejay",1
"celebration","celebration",1
"celebrity","celebrity",1
"cellexplorers","cellexplorers",1
"censor","censor",1
"centerfold","centerfold",1
"centerright","centerright",1
"centre","centre",1
"ceo","ceo",1
"chadpergram","chadpergram",1
"chair","chair",1
"champions","champions",1
"champs","champs",1
"chan","chan",1
"changes","changes",1
"channel","channel",1
"char‚Ä","char‚Ä",1
"character‚Äôs","character‚Äôs",1
"charaxter","charaxter",1
"chardin","chardin",1
"charged","charged",1
"chargersnfour","chargersnfour",1
"chargersnreset","chargersnreset",1
